,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,crypto_Solana_sign
2021-07-09,,,,,-0.10006528066741072,-0.03434241656936399,,0.08495271869441567,0.1925516598872521,,-0.08137627475604525,-0.13316829703941846,,-0.024291371973379605,-0.08476962451823089,,-0.0019374724235081686,-0.04531191955086844,,0.00032383769761534786,-0.015664845223849255,,0.0
2021-07-10,,,,,,0.002771618579680668,,-0.07503236313247175,-0.09604574205613003,,-0.07284986560145823,-0.18169399688827637,,-0.059255776538641,-0.09085816732929242,,-0.005403402581159011,-0.04586974525225662,,-0.005184244829056439,-0.01583403750545398,,0.0
2021-07-11,,,,,,,,,,,,-0.12838073050417453,,-0.11041512886311744,-0.0810766205336576,,,-0.044279834625423176,,-0.008790604546634717,-0.01551980202752512,,0.0
2021-07-12,,,,,,,,-0.16723617288502401,,,0.03551129372461537,0.01722583154479551,,0.051222465585501586,-0.005706239275026004,,0.02937986467765752,-0.01082793797962367,,0.0019332818313786415,-0.008165648850003149,,0.0
2021-07-13,-0.014156944305206642,,,,,,,,,,,-0.09582778872706943,,-0.011414110471139605,-0.03595397119091015,,-0.00859810540675121,-0.017949092101142372,,-0.012510198202519418,-0.008817224893001963,,0.0
2021-07-14,,,-0.14007050199215088,-0.16999214024006415,,-0.1717267566675439,0.10525216390052572,0.16378344145233714,0.014359406996412138,,0.13388049605479835,0.1607929637736747,,-0.03802164085946691,-0.0009212453548081978,,0.008010703155496346,-0.02249237088185252,,-0.012281727248083518,-0.012150095807773043,,0.0
2021-07-15,,,0.09603683313743261,,,,-0.0783348598904755,-0.16936927098365107,-0.007343831232155762,,0.06280931537654788,-0.08724428715440324,,-0.02309518216380302,-0.04557256813539279,,-0.07085754080823414,-0.024645901202066334,,0.0014099355433663252,-0.010625760209952095,,0.0
2021-07-16,,,,,,,,,0.08897422829721435,,-0.12106096965985069,-0.18093734873124856,,-0.174540826730735,-0.09545438101704762,,0.003316917787387963,-0.04809850812709748,,-0.008493611940717738,-0.01607198032537227,,0.0
2021-07-17,,,,,0.07982071313033634,,-0.06535617067158239,,-0.009196933517232275,,0.0021145591785194373,-0.04782769360381767,,0.027730550855949998,-0.054376803647599226,,-0.07328692072002796,-0.03936565017067928,,-0.0015751571964880418,-0.015445040803638177,,0.0
2021-07-18,,,,,,,,-0.0826488253445159,-0.11962245922965331,,-0.1902023572991135,-0.17155299873226548,,,-0.08905987602220178,,-0.03835585602525038,-0.04756481493247933,,-0.1446107804019603,-0.016463683894178516,,0.0
2021-07-19,,,,,,0.04326863164989936,,,0.10711404529523816,,-0.11306099631041677,0.10792761572420817,,0.0069597665810883225,-0.007566380411815565,,-0.011002186660344804,-0.018612501036336382,,-0.029717931821695576,-0.010357685671303352,,0.0
2021-07-20,,,,,-0.003149789447667417,0.00015470958190988426,-0.00029586216698473944,-0.17578698249680746,-0.18094890861355917,,-0.17414298650750626,-0.18240057158633383,,7.181106733700204e-07,-0.09535879491569454,,-0.057415391938791416,-0.04809941290967201,,-0.03438396769708474,-0.016073718540885684,,0.0
2021-07-21,,,,,,,,,,,,,,,,,0.13962026636297553,,,0.02058487893544969,0.045408776350353675,,0.0
2021-07-22,,-0.08177806955362177,-0.1619943800015139,0.1275225130258446,-0.12254704499062019,-0.11447868234841807,,0.0003675816454142833,0.0007120775740088181,0.0007341864912402407,0.0006918084129263757,-0.18179951107348014,,-0.03969736765310217,-0.09249844899189152,,-2.2600338952516452e-05,-0.043394506133206834,,-0.013719430126051924,-0.01470834208865146,,0.0
2021-07-23,,,,,,,,-0.0444852527779479,,,0.019780249897531688,-0.14700031224765364,,-0.023192940413527485,-0.04362258135239816,,0.014845901022318309,-0.0075513690817938794,,-0.11189303623660996,-0.004916892089933955,,
2021-07-24,,,,,-0.02117923649579523,-0.05699933679925917,0.02529850272818357,0.06299666998247844,,,,-0.18348134770589763,,0.002440810909535518,-0.08805051873504022,,-0.011784180822217327,-0.03739163904586784,,0.0010372777430882607,-0.012166711353349013,,0.0
2021-07-25,,,,0.09404092126476105,0.16241903851584039,,,-0.14928919479517422,,,-0.10214990191435047,-0.09365211162043652,,-0.07938718468514394,-0.0818414395050826,,-0.03635886124176824,-0.04780039585528639,,-0.012964908920959028,-0.016526422754046033,,0.0
2021-07-26,,,,,-0.11672314019903662,0.07472480681826221,,0.16599016235086883,,,,-0.18319686987979644,,-0.03219469583706225,-0.09470462371501664,,-0.039680850409580026,-0.04562476698213891,,-0.0055313727525767575,-0.014794667647381021,,0.0
2021-07-27,,,,0.10120015803835614,-0.16158169996036587,-0.1363729192150972,0.10994398361400126,,-0.1905330791360914,,-0.012386546518665997,-0.1683954574744172,,0.0013769591057366526,-0.08482263690322767,,0.013075027479302559,-0.038367487366252284,,-0.03910798401885063,-0.012610185211223035,,0.0
2021-07-28,,,,,-0.0029547314515383505,0.0085089731644592,0.004959059752133843,,,,-0.14180734845909992,-0.033685899618321136,,-0.0013147247896194703,-0.0675943215324335,,-0.12499873676227446,-0.045432642172324234,,-0.01079176980785701,-0.016499123851323017,,0.0
2021-07-29,,,-0.15478131795715644,0.07998973201682968,,,,-0.13372339225853191,,,0.11397261730372188,-0.054401947696557595,,-0.15089409700346512,-0.05535536749187253,,0.017489666902635648,-0.027265060542142727,,-0.00295400086207942,-0.010188553502582853,,0.0
2021-07-30,-0.01694453385992989,,,,,,0.1925239573733708,,,,-0.06649778947803509,-0.1224340256563059,,-0.10455469142146434,-0.06726684331297872,,0.005658176321347241,-0.03106277780949962,,-0.04843505819069982,-0.010693215785300136,,0.0
2021-07-31,,,,0.07346105018069093,,,,-0.12398715413723149,-0.13244384205302817,0.09244343851904313,-0.011461584746704778,-0.18288253744833083,,,-0.09133017457944337,,0.006416318755529948,-0.04251613777191232,,-0.00010915267491529157,-0.013355387565243682,,0.0
2021-08-01,,,,-0.14638559345409086,,,-0.028869520384704472,0.15378210755816024,,,0.08194457924569276,-0.009051003076460562,,0.033078789050542845,-0.07293774538204223,,-0.06499074012394379,-0.047768546129565936,,-0.0022996579771183967,-0.01635805501409815,,0.0
2021-08-02,,-0.14362567419237293,,0.17924912110519942,,,-0.12472671645187472,,,,,-0.17879323734330688,,-0.1573462497763476,-0.09493536958942506,,-0.08066544217052041,-0.04821166295345436,,-0.009092939855919191,-0.015384278736102153,,0.0
2021-08-03,,,,,,,,-0.060072052979243784,,,,,,,,,0.06663852639543277,0.08994242733454705,,-0.006389793732045956,-0.0029195259854229993,,0.0
2021-08-04,,,,,,-0.15620714774826794,,0.03035214411031717,,,,,,,,,0.03584754372066912,0.1469908939306348,,0.02418720205022251,0.02336680701457583,,0.0
2021-08-05,,,,0.09381610245701633,,-0.08402284249223124,0.08274527118953112,,0.06636118133140023,0.1501552753000015,0.01293506806480238,-0.17872205068373903,,0.010307615885610133,-0.08508497705298546,,-0.018503051661753367,-0.03722737549879407,,0.001236397294673397,-0.011031485849714029,,0.0
2021-08-06,,,,0.11218548518249594,,0.005396347875466834,-0.027241858039876776,-0.10279956853031857,0.003122964163299269,0.03062335513298642,-0.009819972327757776,-0.17664113762494926,,-0.0015005120499237412,-0.09490325265015198,,-0.0024195985348387516,-0.04844757970535429,,-0.0064691632744066085,-0.015198128691742085,,0.0
2021-08-07,,,,,,,,,,,0.1714308877259354,0.19955186355133803,,0.14364561033401357,0.1653593770877666,,0.07151668330637007,0.1028809726967348,,0.02149048117714414,0.02252382393996366,,0.0
2021-08-08,,0.0917367705095471,,-0.022805383896798537,-0.19062736591265617,,,-0.17938141446481715,0.05167237693082827,-0.008542570752513967,0.0307119851021469,,,,,,0.010891503924113977,0.0890464462667242,,0.0046646847620910314,0.002468538665556741,,0.0
2021-08-09,,-0.008947322739472074,,-0.18942320135623614,,,0.061061966794010214,,,0.13127293705546794,-0.10366827294681935,-0.13439233689962538,,0.014815275129322014,-0.06590722931355975,,-0.02435521675962571,-0.026094624087393936,,-0.0035811861957575353,-0.006557543504596697,,0.0
2021-08-10,,,,,,,-0.14387079292869787,,0.049266399119899384,,0.051083330120848425,-0.10823819216539154,,0.02627336543615888,-0.046301849338466594,,-0.10936264610093915,-0.026267876653926714,,-0.008868890329800316,-0.014550646335797723,,0.0
2021-08-11,,,0.17549337815247168,-0.14319235642507178,,0.03628257746334662,-0.013575352957401088,,-0.10867635609389659,-0.02169114799251526,0.006817969718825978,-0.17795297281465416,,0.0019105057743256104,-0.08776454036707315,,0.00482044467432341,-0.04512919954301475,,-1.4058056503563066e-05,-0.01650060202841175,,0.0
2021-08-12,,,,,,,,,,-0.19480647222181935,,0.07817722062228527,,0.08132457681734206,0.06772054475180744,,0.06089317091016766,0.04076815603142658,,-0.0027838493916573226,-0.0018986861454260984,,0.0
2021-08-13,,,,,,0.0031361473733955147,,,,0.16078624362081873,,,,0.00508949299555872,0.17612745167402766,,0.08942364130441272,0.09284605420365488,,0.023233336688875728,0.023366564633770848,,0.0
2021-08-14,,,,,,-0.1741021182271938,,,,-0.043681833351916555,-0.02428300206802747,-0.09661723887708107,,-0.04925737187825474,-0.04287196880457078,,0.017833160063243758,-0.018777271157544684,,-0.00043022455366970025,-0.01192682671572698,,0.0
2021-08-15,,,,,,,-0.12867381433501546,0.19110924116311923,0.012095989023497955,-0.01322894897036242,-0.013059585391199002,-0.18328149016048634,,-0.009552140568881873,-0.09541208898365516,,0.0006113783970065345,-0.04867937320435389,,-0.03420992401090073,-0.016415234126381573,,0.0
2021-08-16,,0.10493622171413586,,,,0.18645755643616257,,,,-0.19387613818569105,0.1405793662769439,0.0906886009265242,,0.08286053220545875,0.07102590963471433,,0.06715421740398653,0.050152256063555445,,0.009566307307510735,0.004298269100033503,,0.0
2021-08-17,-0.03601554383854677,-0.040331616298759365,-0.15180259365872406,,,,,-0.0466667112561957,,-0.1422700612887149,0.023813839339846155,-0.08040612534006386,,-0.11393995141658242,-0.0012867130480668232,,0.04917589445095927,0.02133423071418039,,-0.00597383476187785,0.00163297472156132,,0.0
2021-08-18,,,,,-0.10859412689687176,,,,-0.12614813262923574,-0.12625203074481106,,-0.14142484304149816,,-0.053767690089806974,-0.0932582302587901,,-0.005659556985305625,-0.04863973084999784,,-0.0029267601317194414,-0.016418853192764926,,0.0
2021-08-19,,,,,-0.009969448692725202,-0.1823190006365184,,-0.1385218106725964,0.19905820152868792,0.07132184265201102,,,,0.007798947260777345,0.052572716153935106,,0.0143524004530875,0.007219528959805599,,0.00539283157531667,-0.002316693796055591,,0.0
2021-08-20,,,,,,,,-0.062473395884530714,0.030921285128344245,0.017827430063415584,0.06548933029838322,-0.1409734626182091,,0.02241583407492409,-0.06515891396930762,,0.0020309338765520657,-0.03550759128262326,,-0.11686946355874506,-0.012438739152871858,,0.0
2021-08-21,,,,,,-0.11057834740243389,,,0.07998319416214894,-0.1108673906469737,-0.13149193998521247,-0.058600344660089454,,0.013045502876606774,-0.05181749608469344,,0.012332226018111792,-0.025834544291372663,,0.0022258186638490773,-0.011671724329029631,,0.0
2021-08-22,,,,,-0.1911248540170194,,,0.15973827143462183,-0.029173265297715023,-0.05951923874294163,,-0.1835019966256345,,-0.052403271326284306,-0.0954527349301979,,-0.00022126003852507292,-0.048515429251866915,,-0.011283574556610665,-0.016493617167172347,,0.0
2021-08-23,,,,,,,,,-0.1427146519527085,,-0.029045762135959885,-0.12241329351351715,,,-0.072690573788036,,-0.03715929176688593,-0.041385308359082495,,0.0006680252656809937,-0.014617840742422672,,0.0
2021-08-24,,,,,,,,,,,0.169526322336069,,,0.0834505109929522,0.11588542648682965,,-0.03297335099017462,0.04587087328439354,,-0.0331231235289019,0.003952085720752008,,0.0
2021-08-25,,,,,,0.03341881766580945,-0.09330728977558156,,,-0.1353878128964605,-0.11090253404142503,-0.11391548917405692,,0.0042589130172572265,-0.07558963042799205,,-0.011929446089609774,-0.04428313007996387,,0.00023297013736733874,-0.015734146326952247,,0.0
2021-08-26,,,,,,-0.03450293614183775,,,0.08381276264143867,,0.14138042069631807,0.03812103299318692,,-0.030451608136429775,0.02740318522312135,,0.02492084298777475,0.015763687740946608,,-0.012633119901215184,-0.0008533227346383399,,0.0
2021-08-27,,,,,,,,,,,,,,0.005586393707062154,0.12838361663301945,,-0.07005004669771286,0.03602598539043611,,0.0016367834486901156,0.0012347263352097126,,0.0
2021-08-28,,,,,,0.16467608452918991,-0.12011177939313644,0.004662266623441047,,,-0.04054114002955955,-0.15842346278611752,,0.009754252717791623,-0.08550953359287794,,-0.03896955307216454,-0.042825709488090946,,-0.0035947502336468595,-0.014952789618101536,,0.0
2021-08-29,,-0.1647992125894543,,,,,,,,,-0.1602449104258702,-0.17412039700420168,,-0.10703040758938087,-0.09091412407607713,,-0.040298423336010525,-0.04545608171996651,,-0.009322954144377671,-0.015533497379833783,,0.0
2021-08-30,,,,,,,,-0.0488080548643931,-0.048647667175029,,-0.022541944013219406,-0.1831891323342092,,-0.062142366208937094,-0.09508895641152737,,-0.0016501746912793713,-0.048051863676644824,,-0.03212690091245318,-0.016202870047655415,,0.0
2021-08-31,,,,,,,,-0.19781460336304135,,,0.03476229333138714,,,0.19260969076729473,,,0.06806747078747444,0.08323328286707321,,0.015818062157693102,0.010588653491801603,,0.0
2021-09-01,,,,,,,,,,,,,,,,,0.13392801670623178,,,0.04909462712020818,0.06657312717464192,,0.0
2021-09-02,,-0.021684844367495737,0.05646380961591202,-0.021710015669243687,,,,,,,0.012656915528289181,-6.0071772696845827e-05,,0.015146991979452462,-0.03926444008355656,,-0.07969146576611996,-0.029336706493218734,,-0.003359372467416022,-0.013038142033410693,,0.0
2021-09-03,,,-0.13918107138445468,,-0.12481223129244501,0.04141394534761256,,,,,-0.07537843076629103,-0.17958330846281034,,-0.08521239257567859,-0.08598660908456301,,0.004802856030788671,-0.03684533901605391,,-0.014975456692471467,-0.01046285908096456,,0.0
2021-09-04,,-0.16175106454810062,,-0.06342460181124321,0.1520896323595824,,-0.13783355679913534,0.14377860411058996,-0.007377460628800958,-0.14467791644730466,0.05754594451202322,-0.029775119874818845,,0.030858244960806358,-0.0317521843266978,,0.007257944380852033,-0.024632379170093865,,-0.008138291142173903,-0.01210424092265694,,0.0
2021-09-05,,,,,,,,0.016546795854879504,,,-0.029617550020477168,-0.18340997200587916,,-0.10216273116149321,-0.09528538876896886,,-0.05090223562267682,-0.04875782803771411,,-0.0005271573881934222,-0.0162202370007567,,0.0
2021-09-06,,,,,,,,,,0.1774533038805961,,-0.11944724170031928,,-0.009448030749491187,-0.06326577345441098,,-0.053326027785121854,-0.03604845822721614,,-0.04724247328229325,-0.01442841760174618,,0.0
2021-09-07,,,,,,,,,,,,,,,,,,,,0.1100686005012137,0.14525427197854124,,0.0
2021-09-08,,0.13228122821809385,0.18217913314153478,0.1802083565761068,0.18473809094417826,0.07429464943874153,,-0.01590316508231382,0.13149010022340168,,-0.05185144221818927,-0.096516833710527,,0.0005662298069015748,-0.07391543780101117,,-0.02095168607128617,-0.04231939044229671,,-0.0020240532919881815,-0.015023472425643392,,0.0
2021-09-09,,-0.04288715298284085,-0.08291172972463245,0.05635199709910621,-0.13413237724336569,-0.14150771247419447,,,-0.029039391132329007,,-0.0030930923596708126,-0.18348150189664492,,0.009240772519354401,-0.09194383010556917,,-0.0029908176389492613,-0.042083052417275835,,0.0034550306318068547,-0.01231942247840856,,0.0
2021-09-10,,,,,,,,-0.15573196040744497,,,-0.04524556319988993,-0.09165563301422874,,0.0026447408655849713,-0.018185839761625355,,0.0427300698166464,0.01643516913748555,,0.008999320544151868,0.014863962605067726,,0.0
2021-09-11,,-0.06382613600599107,,-0.11644267864349145,,,,0.07215973929995356,-0.01603352037141914,,0.06946639406144484,-0.03685321571716016,,,-0.05680507078677377,,0.0030461744324776774,-0.03860707203809621,,-0.013663080764955149,-0.014932124718585627,,0.0
2021-09-12,,-0.006803355896315866,,,-0.042239182426741184,-0.1466964252926618,,0.030279660778588013,-0.08408109413995368,,,0.008278981835873722,,0.062229587144469356,-0.0072894124523602555,,0.011674889904909058,-0.011877548700570117,,0.0033050476069012014,-0.006546544351481387,,0.0
2021-09-13,,,,,-0.11897195060856025,-0.12838632660638027,,0.033592764037648104,0.07184567091479144,,0.013240541912956871,-0.0928756408835828,,-0.04398683352769639,-0.059517258564676934,,-0.006751961074448198,-0.02501520984017558,,-0.002329883949816036,-0.005200707364894641,,0.0
2021-09-14,,,,,-0.0341970359497743,,,0.05956136756418484,-0.09808341452392833,,0.1404943589995027,0.0053075285513422,,0.06700205967721695,-0.004569341381365,,0.01419077876974506,-0.009096325691372531,,0.0019750721575502173,-0.005785540924390431,,
2021-09-15,,,,,-0.11186545603409792,,,,0.13031970393642878,,,-0.043328395389807706,,0.05783703664454931,-0.0017335723086416843,,0.00240714034953049,0.001674538292729233,,0.007982335683188735,-0.0004384024259513897,,0.0
2021-09-16,,,,,-0.03323941379090711,-0.06054442885860056,0.06974430714078572,-0.15071785552090033,0.06976135740808043,,0.09698039251592028,-0.09328831982863361,,-1.6790778674335982e-05,-0.07822647259122506,,-0.01862336175015855,-0.04283402418778126,,0.001619794767185434,-0.014344573346860678,,0.0
2021-09-17,,,,,,,,-0.17608160114586457,,,0.16364186592658547,0.11489003423856214,,,0.02556975321442545,,0.02638979288255694,0.008432289721966857,,0.0036400688316886587,0.004233230862429771,,0.0
2021-09-18,,,,,,-0.06045050239301464,,0.084751932929225,0.024923415845653052,,-0.10200472735110333,-0.15556107450016599,,-0.011250338417086336,-0.0875824522226527,,-0.00014058946400941075,-0.04634656006083615,,-0.0031979117545630764,-0.016234438576825272,,0.0
2021-09-19,,,,,,0.10675455483927321,,-0.1566252285435914,-0.14931656845132468,,-0.05203933883507861,-0.10531308516548521,,0.014941966793325268,-0.056872336417322034,,0.010001713073068519,-0.028710639892356338,,-0.035527355134096994,-0.00832364880666836,,0.0
2021-09-20,,,,,,,,-0.07027774436424727,,,,,,,,,0.07970103098631531,,,0.07068270825643386,0.08427285621217395,,0.0
2021-09-21,,,,,,,,,,,-0.032862723325034704,-0.16533116316955965,,0.04205963683076486,-0.05182269264079553,,-0.09941597643130917,-0.003816601651660201,,0.014449723923489532,0.01058354005679396,,0.0
2021-09-22,,,-0.1262892626502118,,,,,,-0.07347704851181125,,,,,0.19426668648704948,,,0.13460177883655078,0.17861095262097249,,0.03839539346310228,0.05605564444871147,,0.0
